trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2160,False,"{'a': 0.002, 'e': 0.013326509927037785}",25,11,20.698720745909412,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2161,False,"{'a': 0.002, 'e': 0.013299883542443767}",20,10,20.421634689923692,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2162,False,"{'a': 0.002, 'e': 0.013273310357401653}",30,7,41.52223420300609,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2163,False,"{'a': 0.002, 'e': 0.013246790265618666}",25,14,17.738107996532364,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2164,False,"{'a': 0.002, 'e': 0.013220323161014392}",30,18,19.19080901057918,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2165,False,"{'a': 0.002, 'e': 0.0131939089377204}",20,11,18.997530620232116,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2166,False,"{'a': 0.002, 'e': 0.013167547490079751}",20,13,15.037067693111535,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2167,False,"{'a': 0.002, 'e': 0.01314123871264662}",20,13,11.597087012836663,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2168,False,"{'a': 0.002, 'e': 0.013114982500185848}",25,11,23.234809988894987,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2169,False,"{'a': 0.002, 'e': 0.013088778747672577}",20,16,7.358181712019396,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2170,False,"{'a': 0.002, 'e': 0.013062627350291747}",25,6,33.74583300265996,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2171,False,"{'a': 0.002, 'e': 0.013036528203437736}",25,3,23.40395994528173,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2172,False,"{'a': 0.002, 'e': 0.013010481202713909}",35,9,48.504322194593904,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2173,False,"{'a': 0.002, 'e': 0.012984486243932251}",20,16,8.712575046817978,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2174,False,"{'a': 0.002, 'e': 0.012958543223112882}",20,11,17.77516063079522,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2175,False,"{'a': 0.002, 'e': 0.012932652036483683}",25,10,23.785086007666948,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2176,False,"{'a': 0.002, 'e': 0.012906812580479862}",30,23,13.67955126143194,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2177,False,"{'a': 0.002, 'e': 0.012881024751743584}",30,14,32.160765435223325,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2178,False,"{'a': 0.002, 'e': 0.012855288447123487}",25,11,25.743234423871677,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2179,False,"{'a': 0.002, 'e': 0.01282960356367432}",25,2,40.38091720202309,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2180,False,"{'a': 0.002, 'e': 0.012803969998656512}",20,9,18.771755956326725,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2181,False,"{'a': 0.002, 'e': 0.01277838764953576}",30,21,12.056628196968685,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2182,False,"{'a': 0.002, 'e': 0.012752856413982657}",20,12,17.378006942099525,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2183,False,"{'a': 0.002, 'e': 0.012727376189872212}",20,2,26.10355149991567,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2184,False,"{'a': 0.002, 'e': 0.012701946875283497}",25,19,10.983906460241398,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2185,False,"{'a': 0.002, 'e': 0.012676568368499208}",25,11,27.935575620774294,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2186,False,"{'a': 0.002, 'e': 0.012651240568005305}",20,11,14.83592086333757,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2187,False,"{'a': 0.002, 'e': 0.012625963372490544}",30,18,22.696927880058027,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2188,False,"{'a': 0.002, 'e': 0.012600736680846106}",35,13,35.3602512792374,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2189,False,"{'a': 0.002, 'e': 0.012575560392165182}",20,9,20.394978486610903,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2190,False,"{'a': 0.002, 'e': 0.012550434405742605}",20,0,33.14262365443053,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2191,False,"{'a': 0.002, 'e': 0.012525358621074385}",30,15,25.730994249747084,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2192,False,"{'a': 0.002, 'e': 0.01250033293785735}",25,16,15.587255524007205,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2193,False,"{'a': 0.002, 'e': 0.012475357255988723}",20,7,22.181272741889043,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2194,False,"{'a': 0.002, 'e': 0.012450431475565764}",25,0,39.61414202620759,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2195,False,"{'a': 0.002, 'e': 0.012425555496885309}",25,19,11.467503247187587,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2196,False,"{'a': 0.002, 'e': 0.012400729220443406}",20,15,6.810847779471883,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2197,False,"{'a': 0.002, 'e': 0.012375952546934911}",30,18,21.410246361782896,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2198,False,"{'a': 0.002, 'e': 0.012351225377253115}",20,16,7.7862650297097264,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2199,False,"{'a': 0.002, 'e': 0.012326547612489296}",30,23,14.071175479247223,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2200,False,"{'a': 0.002, 'e': 0.012301919153932363}",30,20,16.8339011254032,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2201,False,"{'a': 0.002, 'e': 0.012277339903068436}",30,12,33.246634383873946,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2202,False,"{'a': 0.002, 'e': 0.012252809761580503}",20,8,23.854390972494976,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2203,False,"{'a': 0.002, 'e': 0.012228328631347955}",30,16,27.387080355185255,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2204,False,"{'a': 0.002, 'e': 0.012203896414446235}",30,13,29.628530036941427,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2205,False,"{'a': 0.002, 'e': 0.012179513013146433}",35,21,25.01275438136825,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2206,False,"{'a': 0.002, 'e': 0.012155178329914935}",30,17,19.906828559171185,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2207,False,"{'a': 0.002, 'e': 0.012130892267412964}",20,0,34.39213442977292,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2208,False,"{'a': 0.002, 'e': 0.012106654728496237}",35,18,27.76339124439035,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2209,False,"{'a': 0.002, 'e': 0.012082465616214554}",25,14,16.68615622920645,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2210,False,"{'a': 0.002, 'e': 0.012058324833811458}",30,13,26.351539692330842,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2211,False,"{'a': 0.002, 'e': 0.012034232284723775}",30,10,29.652947682306188,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2212,False,"{'a': 0.002, 'e': 0.012010187872581275}",30,20,19.472232961071207,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2213,False,"{'a': 0.002, 'e': 0.01198619150120627}",25,16,14.828403233095603,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2214,False,"{'a': 0.002, 'e': 0.011962243074613261}",30,9,38.36122898169896,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2215,False,"{'a': 0.002, 'e': 0.011938342497008501}",25,0,39.220611226613485,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2216,False,"{'a': 0.002, 'e': 0.011914489672789647}",35,25,20.571792338871415,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2217,False,"{'a': 0.002, 'e': 0.011890684506545358}",30,12,33.50187883970356,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2218,False,"{'a': 0.002, 'e': 0.01186692690305496}",25,6,36.47161313860991,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2219,False,"{'a': 0.002, 'e': 0.011843216767287999}",25,14,20.574773124889184,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2220,False,"{'a': 0.002, 'e': 0.011819554004403897}",30,18,18.254862056220627,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2221,False,"{'a': 0.002, 'e': 0.011795938519751562}",20,7,25.45025921739213,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2222,False,"{'a': 0.002, 'e': 0.011772370218869043}",25,13,21.37382850705654,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2223,False,"{'a': 0.002, 'e': 0.011748849007483096}",30,13,28.70391120488254,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2224,False,"{'a': 0.002, 'e': 0.011725374791508845}",20,15,10.941675158536805,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2225,False,"{'a': 0.002, 'e': 0.011701947477049383}",20,6,24.090928859780874,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2226,False,"{'a': 0.002, 'e': 0.011678566970395442}",20,5,22.397720273463438,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2227,False,"{'a': 0.002, 'e': 0.011655233178024955}",20,0,29.23961832517582,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2228,False,"{'a': 0.002, 'e': 0.01163194600660272}",25,18,12.261082063332902,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2229,False,"{'a': 0.002, 'e': 0.011608705362980011}",20,5,22.32615653025222,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2230,False,"{'a': 0.002, 'e': 0.011585511154194242}",30,10,36.17550124875875,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2231,False,"{'a': 0.002, 'e': 0.011562363287468536}",25,20,10.850095489345218,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2232,False,"{'a': 0.002, 'e': 0.011539261670211397}",20,16,6.5190300319200265,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2233,False,"{'a': 0.002, 'e': 0.011516206210016314}",30,13,30.356018154609522,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2234,False,"{'a': 0.002, 'e': 0.011493196814661438}",20,4,27.47752829591579,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2235,False,"{'a': 0.002, 'e': 0.011470233392109144}",25,13,19.75466221113697,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2236,False,"{'a': 0.002, 'e': 0.01144731585050571}",20,12,12.774277409168725,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2237,False,"{'a': 0.002, 'e': 0.011424444098180933}",25,0,40.011724463037766,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2238,False,"{'a': 0.002, 'e': 0.011401618043647792}",20,11,14.082645926009398,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2239,False,"{'a': 0.002, 'e': 0.011378837595602027}",25,8,25.75748793578501,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2240,False,"{'a': 0.002, 'e': 0.011356102662921816}",20,3,30.29824549219009,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2241,False,"{'a': 0.002, 'e': 0.011333413154667387}",25,13,21.431224340654847,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2242,False,"{'a': 0.002, 'e': 0.0113107689800807}",30,20,15.232908269022005,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2243,False,"{'a': 0.002, 'e': 0.011288170048585013}",30,23,10.98125380102843,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2244,False,"{'a': 0.002, 'e': 0.011265616269784572}",25,13,23.37142112846385,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2245,False,"{'a': 0.002, 'e': 0.011243107553464221}",25,10,19.354852183870264,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2246,False,"{'a': 0.002, 'e': 0.011220643809589084}",25,17,17.66009365722403,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2247,False,"{'a': 0.002, 'e': 0.011198224948304147}",20,7,17.351612567447404,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2248,False,"{'a': 0.002, 'e': 0.011175850879933932}",25,15,15.817490157725498,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2249,False,"{'a': 0.002, 'e': 0.011153521514982131}",20,7,-19.82810300983511,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
2250,False,"{'a': 0.002, 'e': 0.01113123676413127}",35,18,27.92247891170751,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2251,False,"{'a': 0.002, 'e': 0.011108996538242306}",20,12,11.456457889952611,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2252,False,"{'a': 0.002, 'e': 0.011086800748354308}",25,10,23.78033432801228,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2253,False,"{'a': 0.002, 'e': 0.011064649305684076}",25,17,18.768810867281736,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2254,False,"{'a': 0.002, 'e': 0.01104254212162583}",25,14,17.501561633593383,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2255,False,"{'a': 0.002, 'e': 0.011020479107750792}",30,17,27.083706673988857,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2256,False,"{'a': 0.002, 'e': 0.010998460175806881}",25,13,11.631922211171169,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2257,False,"{'a': 0.002, 'e': 0.010976485237718327}",25,19,11.00121673633208,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2258,False,"{'a': 0.002, 'e': 0.01095455420558537}",30,12,36.378199049477736,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2259,False,"{'a': 0.002, 'e': 0.01093266699168384}",25,15,15.621618202310774,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2260,False,"{'a': 0.002, 'e': 0.010910823508464855}",25,8,26.24235563454789,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2261,False,"{'a': 0.002, 'e': 0.01088902366855444}",20,0,28.84662065014605,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2262,False,"{'a': 0.002, 'e': 0.01086726738475323}",25,15,9.988106385849205,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2263,False,"{'a': 0.002, 'e': 0.010845554570036048}",30,14,30.626521406118364,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2264,False,"{'a': 0.002, 'e': 0.010823885137551606}",30,18,19.857104434135803,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2265,False,"{'a': 0.002, 'e': 0.010802259000622138}",25,14,16.9217240964949,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2266,False,"{'a': 0.002, 'e': 0.010780676072743084}",20,9,12.18299871553302,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2267,False,"{'a': 0.002, 'e': 0.010759136267582695}",25,13,17.9469837058921,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2268,False,"{'a': 0.002, 'e': 0.01073763949898172}",35,13,19.579729701234566,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
2269,False,"{'a': 0.002, 'e': 0.01071618568095305}",25,10,24.179493238014036,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2270,False,"{'a': 0.002, 'e': 0.010694774727681404}",20,10,18.271241878950523,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2271,False,"{'a': 0.002, 'e': 0.010673406553522925}",20,9,22.501959920493093,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2272,False,"{'a': 0.002, 'e': 0.010652081073004893}",30,13,26.548785349191242,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2273,False,"{'a': 0.002, 'e': 0.010630798200825346}",35,23,18.185088450116858,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2274,False,"{'a': 0.002, 'e': 0.010609557851852787}",20,8,21.296584001563698,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2275,False,"{'a': 0.002, 'e': 0.01058835994112578}",20,13,14.753205628865105,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2276,False,"{'a': 0.002, 'e': 0.010567204383852655}",30,14,31.21878338518634,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2277,False,"{'a': 0.002, 'e': 0.010546091095411146}",20,0,33.3270252486349,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2278,False,"{'a': 0.002, 'e': 0.01052501999134809}",20,14,10.258056974086443,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2279,False,"{'a': 0.002, 'e': 0.010503990987379034}",20,13,11.459117851176964,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2280,False,"{'a': 0.002, 'e': 0.010483003999387931}",30,23,10.331484682240308,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2281,False,"{'a': 0.002, 'e': 0.010462058943426795}",25,8,31.396069352265528,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2282,False,"{'a': 0.002, 'e': 0.01044115573571539}",25,15,18.555807013824804,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2283,False,"{'a': 0.002, 'e': 0.01042029429264085}",20,14,13.29981189648895,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2284,False,"{'a': 0.002, 'e': 0.010399474530757374}",25,17,14.147054461233207,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2285,False,"{'a': 0.002, 'e': 0.010378696366785877}",20,9,22.612117068254797,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2286,False,"{'a': 0.002, 'e': 0.010357959717613696}",25,7,30.80801703173377,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2287,False,"{'a': 0.002, 'e': 0.010337264500294195}",20,8,21.221902421698186,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2288,False,"{'a': 0.002, 'e': 0.01031661063204648}",25,13,18.665066216083872,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2289,False,"{'a': 0.002, 'e': 0.010295998030255039}",20,0,24.62880639509722,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2290,False,"{'a': 0.002, 'e': 0.010275426612469454}",20,8,18.552418173268915,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2291,False,"{'a': 0.002, 'e': 0.010254896296404022}",20,11,15.92519736504878,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2292,False,"{'a': 0.002, 'e': 0.010234406999937449}",25,3,32.10264183007656,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2293,False,"{'a': 0.002, 'e': 0.01021395864111251}",20,0,30.248589203415108,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2294,False,"{'a': 0.002, 'e': 0.010193551138135765}",25,0,23.254528318165804,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2295,False,"{'a': 0.002, 'e': 0.010173184409377162}",25,4,33.01422287751876,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2296,False,"{'a': 0.002, 'e': 0.010152858373369763}",30,18,20.044327368575964,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2297,False,"{'a': 0.002, 'e': 0.010132572948809385}",20,12,13.173488499466735,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2298,False,"{'a': 0.002, 'e': 0.010112328054554321}",25,17,13.672890385555347,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2299,False,"{'a': 0.002, 'e': 0.01009212360962496}",20,11,19.606223461040752,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2300,False,"{'a': 0.002, 'e': 0.01007195953320349}",20,10,21.494891297217396,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2301,False,"{'a': 0.002, 'e': 0.010051835744633576}",25,10,27.653110989596218,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2302,False,"{'a': 0.002, 'e': 0.010031752163420051}",20,5,22.817670930649342,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2303,False,"{'a': 0.002, 'e': 0.010011708709228555}",25,11,23.13605024912343,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
